apogee_id,teff,logg,m_h,mass,age,distance,age_gyr
2M16552334-2016528,4265.505,1.653953,-0.28327,1.038398,7991761000.0,1643.012,7.991761
2M16552452-2013270,4097.049,1.500058,-0.37527,0.9864957,8972884000.0,4086.919,8.972884
2M16552475-2050108,4806.881,2.551497,-0.065668,1.41962,3300237000.0,921.1331,3.300237
2M16552611-2035155,4555.528,2.425817,0.28959,1.376338,4651005000.0,2223.916,4.651005
2M16552831-2120043,4355.771,2.227367,0.19623,1.340561,5889063000.0,1596.475,5.889063
2M16552894-2139026,5018.608,3.32822,-0.0029624,1.635192,2223186000.0,1171.369,2.223186
2M16553151-2129051,3963.489,1.189908,-0.51149,0.9401837,9738710000.0,9399.513,9.73871
2M16553339-2127562,3956.413,1.113828,-0.7015,0.9272974,9231590000.0,6598.28,9.23159
2M16553444-2015158,4242.845,1.503195,-0.45551,1.011365,7811567000.0,6087.264,7.811567
2M16553468-2153086,4357.048,1.451913,-0.75183,1.052356,5859990000.0,6583.316,5.85999
2M16553686-2100599,4059.103,1.290864,-0.65706,0.9545162,8524045000.0,6939.757,8.524045
2M16553839-2050442,4385.594,2.217969,-0.05745,1.15824,6529762000.0,2971.089,6.529762
2M16554165-2103051,4705.236,2.519535,-0.015501,1.15451,6838913000.0,2063.138,6.838913
2M16554468-2143362,4138.654,1.40841,-0.60101,0.97122,8258849000.0,5499.031,8.258849
2M16554689-2108050,3562.021,0.1697168,-0.42195,1.131109,5453945000.0,5762.111,5.453945
2M16554726-2112011,4020.259,1.444071,-0.33664,0.9322652,11243910000.0,6395.177,11.24391
2M16554728-2149075,4172.415,1.386937,-0.64615,0.9950788,7424272000.0,7049.457,7.424272
2M16554770-2057452,6111.201,3.420778,-0.46595,1.589749,1831120000.0,899.9507,1.83112
2M16555119-2016184,4507.089,2.481197,0.40089,1.363038,4805770000.0,2232.793,4.80577
2M16555137-2027587,4322.963,1.925006,-0.019638,1.140983,7094754000.0,2859.75,7.094754
2M16555190-2033021,4485.273,2.091843,-0.51128,0.9945046,8003978000.0,3287.817,8.003978
2M16555205-2116082,4215.33,1.210826,-0.9468,1.110951,4579516000.0,8863.737,4.579516
2M16555319-2108298,4085.7,1.592212,0.004775,1.133473,7417710000.0,3646.878,7.41771
2M16555445-2044315,4461.567,2.252654,-0.062617,1.233226,5263401000.0,1870.847,5.263401
2M16555510-2152142,4210.06,1.429555,-0.71323,0.9964193,7166695000.0,6898.027,7.166695
2M16555600-2124043,4703.688,2.449554,0.040924,1.144144,7443767000.0,1485.846,7.443767
2M16555606-2126309,3540.557,0.6778259,0.053819,1.190973,6599474000.0,2990.633,6.599474
2M16555627-2119192,4120.324,1.554339,-0.27661,1.001455,9109222000.0,3300.319,9.109222
2M16560193-2043089,4352.48,1.697069,-0.79797,1.005484,6715026000.0,3882.007,6.715026
2M16560285-2014300,4041.012,1.2475,-0.50628,0.9448047,9602812000.0,5934.009,9.602812
2M16560314-2151157,4861.971,2.70572,0.29107,2.545635,864398100.0,3070.082,0.8643981
2M16560360-2020017,4176.0,1.449539,-0.74148,1.006884,6833716000.0,5067.653,6.833716
2M16560404-2149045,4757.098,2.894717,-0.042305,1.130157,7190639000.0,1166.638,7.190639
2M16560431-2056109,4046.656,1.316657,-0.33106,0.9702982,9798323000.0,5992.758,9.798323
2M16560680-2053524,3988.031,0.8329386,-1.0285,1.16088,3888778000.0,7318.391,3.888778
2M16560911-2131026,4762.66,2.509195,0.0085611,1.451309,3260592000.0,1249.648,3.260592
2M16561464-2123369,3930.753,0.9718305,-0.82251,1.207894,3636777000.0,10238.99,3.636777
2M16562122-2034140,3587.777,0.6640874,-0.79792,0.8491191,12059830000.0,3029.171,12.05983
2M16562337-2039050,4207.433,1.598604,-0.3958,0.9946883,8599414000.0,3275.275,8.599414
2M16562543-2103443,4625.426,2.50315,0.07978,1.106602,8688449000.0,2016.838,8.688449
2M16562740-2139137,4705.142,2.402448,-0.074505,1.077922,8243853000.0,2136.613,8.243853
2M16563329-2140249,4668.78,2.426997,-0.0065603,1.073943,8850938000.0,2600.108,8.850938
2M16563534-2034108,4280.939,1.816849,-0.20899,1.21805,4914843000.0,4668.696,4.914843
2M16563734-2137023,4092.123,1.502844,-0.51751,0.9768238,8487273000.0,6330.91,8.487273
2M16563828-2135481,4644.213,2.531666,0.2443,1.575623,3134500000.0,1742.161,3.1345
2M16564014-2048170,4407.073,1.262957,-1.0817,1.179654,3651085000.0,6138.704,3.651085
2M16564188-2029566,4673.41,2.433663,-0.13219,1.052439,8547001000.0,2025.399,8.547001
2M16564223-2108420,4751.29,2.340916,-0.41185,1.129664,5511084000.0,1013.403,5.511084
2M16564342-2052105,4792.588,2.282429,-0.44802,1.047358,6957173000.0,1888.381,6.957173
2M16564370-2057066,4483.545,1.303812,-1.4219,1.050198,5033961000.0,6803.337,5.033961
2M16564511-2037218,3865.051,0.7296143,-1.2683,0.9584033,6957579000.0,2412.826,6.957579
2M16564581-2028110,4163.833,1.530237,-0.30167,1.003723,8878922000.0,3609.958,8.878922
2M16564620-2041436,4669.233,2.55594,-0.52914,1.030399,7010799000.0,2255.564,7.010799
2M16564777-2118494,4830.84,2.402418,-0.3419,0.9441652,10711280000.0,2609.915,10.71128
2M16564887-2042562,4179.881,1.78009,0.005029,1.112688,7907533000.0,2862.205,7.907533
2M16565048-2113050,4090.444,1.399409,-0.54549,0.962081,8802991000.0,6893.211,8.802991
2M16565101-2138037,4014.846,1.201395,-0.53859,0.8762724,12287020000.0,8662.568,12.28702
2M16565334-2056198,4216.187,1.654144,-0.32179,1.06066,7231292000.0,2091.879,7.231292
2M16565354-2133429,4118.229,1.325753,-0.65466,0.9714098,8031886000.0,6493.67,8.031886
2M16565676-2140538,4798.299,2.118397,-0.64893,0.9505466,8682296000.0,2510.758,8.682296
2M16565823-2115586,3832.325,1.034885,-0.11879,1.151233,6347145000.0,4061.661,6.347145
2M16565826-2057402,3780.25,0.69295,-1.2226,1.018327,5730123000.0,4144.365,5.730123
2M16570259-2125112,4668.541,2.522029,0.071542,1.256603,5658782000.0,2102.283,5.658782
2M16570712-2037117,4265.961,2.220651,0.33621,1.270934,6097031000.0,2256.514,6.097031
2M16570728-2035233,4068.553,0.5132142,-1.6726,1.361277,2180156000.0,5829.834,2.180156
2M16571546-2039496,3901.553,0.9732749,-0.41547,0.892349,12472290000.0,4542.457,12.47229
2M16571557-2025548,4047.112,1.423685,-0.45782,0.9486217,9759892000.0,5201.966,9.759892
2M16571925-2117573,4099.441,1.498805,-0.41808,0.9628302,9501815000.0,5980.518,9.501815
2M16572150-2107408,4690.94,2.491315,-0.34594,1.011171,8393317000.0,2318.116,8.393317
2M16572599-2126502,4547.637,2.376907,-0.3751,1.018595,8024411000.0,2670.615,8.024411
2M16572711-2102498,4293.298,0.7561938,-1.0945,1.057912,5182781000.0,10181.7,5.182781
2M16572807-2049553,4068.766,0.8739095,-1.1342,0.9725522,6801151000.0,6617.957,6.801151
2M16572979-2134276,4913.923,3.339903,-0.086818,1.139227,6746138000.0,909.3925,6.746138
2M16573282-2118117,4764.623,2.817573,-0.28522,0.9623092,10414100000.0,1162.542,10.4141
2M16573320-2042462,3934.447,1.133632,-0.66044,0.9246279,9504530000.0,9330.789,9.50453
2M16573339-2122272,3684.264,0.7137426,-0.66899,0.8468224,12878530000.0,3748.546,12.87853
2M16573691-2034156,4360.181,2.186375,0.11995,1.093181,9470202000.0,2418.178,9.470202
2M16573836-2113068,4095.463,1.38085,-0.51114,0.9696883,8740434000.0,7138.667,8.740434
2M16573846-2131592,4548.302,2.409648,-0.061718,1.140511,6858451000.0,1923.076,6.858451
2M16574140-2035243,4182.656,1.592922,-0.34075,0.9974527,8834566000.0,2155.884,8.834566
2M16574516-2130195,4126.865,1.445679,-0.4364,0.9816371,8772712000.0,7249.077,8.772712
2M16574613-2053419,4484.822,1.410719,-1.3302,1.019625,5609704000.0,6488.063,5.609704
2M16574759-2100431,3856.913,0.9687069,-0.52983,0.8782421,12256390000.0,6591.947,12.25639
2M16574851-2106155,4363.538,1.363374,-1.2695,1.254968,2908890000.0,5397.601,2.90889
2M16575151-2057300,3784.601,0.9369181,-0.43275,0.8691801,13550530000.0,3873.802,13.55053
2M16575490-2121279,3963.653,1.218924,-0.40301,0.9268504,10982560000.0,4767.233,10.98256
2M16575794-2042048,6432.863,3.318023,0.10856,2.375763,1011467000.0,948.0081,1.011467
2M16575825-2112077,4577.485,2.303465,0.014668,1.120102,7798069000.0,1374.88,7.798069
2M16575869-2051227,4512.06,1.923534,-0.49863,0.9873009,8271099000.0,4069.159,8.271099
2M16580249-2109182,4976.299,2.473668,-0.48961,1.008037,7737770000.0,2048.24,7.73777
2M16580275-2119263,4321.526,1.449206,-0.91075,1.023583,6078274000.0,7273.178,6.078274
2M16581140-2111389,4790.736,2.449044,-0.2354,1.835581,1449815000.0,2970.378,1.449815
2M16440157-2002174,3940.395,1.075608,-0.44928,0.8914364,12242000000.0,4519.049,12.242
2M16440242-1951550,4765.857,2.523052,-0.26008,1.047529,7882602000.0,2471.244,7.882602
2M16440674-1932363,4279.224,0.7310416,-1.7968,1.283916,2604049000.0,10528.97,2.604049
2M16440970-2003548,4363.255,2.399232,0.3446,1.234134,6743995000.0,836.8389,6.743995
2M16441864-2000312,4395.828,1.858545,-0.50926,1.034384,6998590000.0,1565.558,6.99859
2M16441954-1954425,4032.747,1.662604,0.21595,1.338152,5857261000.0,1242.322,5.857261
2M16442541-2005160,4531.271,2.282916,0.16716,1.02385,12024740000.0,2500.149,12.02474
2M16442544-1937503,4074.903,1.360615,-0.36078,1.349141,3195590000.0,3517.857,3.19559
2M16443283-1933358,4148.076,1.27674,-0.73007,1.221467,3636684000.0,6431.078,3.636684
2M16443292-2015259,4371.136,2.243668,0.1455,1.281507,6121243000.0,1486.266,6.121243
2M16443564-2009246,4275.723,1.536316,-0.53412,0.9853327,8155055000.0,4251.936,8.155055
2M16443762-1950139,4125.57,1.042813,-0.97782,1.211134,3440615000.0,7133.972,3.440615
2M16443846-1955475,4626.72,2.465003,0.16199,1.189513,7865641000.0,1417.39,7.865641
2M16443927-2000415,4476.287,2.44858,-0.014427,1.11209,7785240000.0,1418.709,7.78524
2M16444021-1921336,4429.491,2.332425,0.10873,1.210823,6758526000.0,1200.481,6.758526
2M16444130-1944336,4537.982,2.278039,-0.40203,0.9839578,8896109000.0,2820.535,8.896109
2M16444186-2013375,4312.163,1.813306,-0.48621,0.9703441,8853551000.0,2397.678,8.853551
2M16444243-2003361,4929.344,1.697385,-1.345,0.7922298,13151070000.0,3531.469,13.15107
2M16444565-2016454,4597.579,2.460459,0.30489,1.521341,3338961000.0,565.4819,3.338961
2M16445207-1922561,4889.231,2.412902,-0.40482,1.186429,4710266000.0,1378.113,4.710266
2M16445377-1955549,4263.304,2.139459,0.22071,1.149196,9038207000.0,1419.862,9.038207
2M16445476-1947116,3377.383,0.3435218,-0.039293,1.189607,6053234000.0,7158.613,6.053234
2M16450087-2009488,3773.503,0.8730868,-0.43831,0.8558536,14271600000.0,5273.988,14.2716
2M16450102-1923046,4047.434,1.25476,-0.60626,0.9404496,9210251000.0,6372.986,9.210251
2M16450209-1929535,3899.757,0.9883744,-0.69519,0.855134,12288870000.0,7485.001,12.28887
2M16451483-1928121,3821.587,1.1078,-0.021357,1.137634,7155990000.0,2812.22,7.15599
2M16451812-2023087,4617.373,2.73385,0.038073,1.235864,5727770000.0,929.2561,5.72777
2M16452121-2012294,4629.981,2.795571,0.11202,1.153197,7922289000.0,1569.601,7.922289
2M16452133-1914359,4724.754,2.321177,-0.29417,0.9894578,9384455000.0,2554.867,9.384455
2M16452371-2027239,4242.516,1.483437,-0.52572,0.9843431,8223845000.0,6463.293,8.223845
2M16452480-2023095,4882.327,2.464267,-0.45881,0.951607,9646170000.0,2600.972,9.64617
2M16452599-1949372,4410.032,2.202479,-0.14658,1.074454,7864815000.0,2876.273,7.864815
2M16452749-1917579,4634.955,2.807709,0.04678,1.08592,8947843000.0,1449.379,8.947843
2M16453234-1916510,4618.884,2.336922,-0.25185,1.272025,4140240000.0,1584.014,4.14024
2M16453517-2018353,4690.683,2.939445,0.19082,1.228224,7495663000.0,1284.126,7.495663
2M16453688-1909302,3911.033,1.081004,-0.62563,0.9134311,10093110000.0,5126.678,10.09311
2M16453757-1950525,4142.174,1.640939,-0.32715,0.9836985,9361836000.0,4463.228,9.361836
2M16453807-2012088,4000.807,0.7302213,-1.2663,1.361547,2266709000.0,11126.38,2.266709
2M16453924-1936258,4473.718,2.51711,0.21497,1.212193,7793120000.0,1446.59,7.79312
2M16454412-2031028,4685.83,2.629985,-0.16421,1.197537,5371020000.0,1470.326,5.37102
2M16454416-1922513,4233.59,1.103265,-1.237,1.21554,3229649000.0,6336.559,3.229649
2M16454495-1955504,4794.725,2.188824,-0.40643,1.022235,7765277000.0,3340.059,7.765277
2M16454568-2006228,4414.658,1.87305,-0.69797,0.9783558,7681818000.0,2982.802,7.681818
2M16454583-2023143,3894.251,0.8895798,-0.60097,1.025255,6857746000.0,12791.25,6.857746
2M16454689-1950047,4244.344,1.507588,-0.4638,1.084899,6114046000.0,2480.122,6.114046
2M16454825-2008594,4273.353,1.981312,-0.025029,1.052214,9355030000.0,3570.94,9.35503
2M16454991-2029238,4670.03,2.445821,0.036456,1.153899,7198918000.0,1904.482,7.198918
2M16455005-1924590,4192.086,1.560134,-0.47546,1.017209,7563937000.0,5978.648,7.563937
2M16455249-1928464,4218.289,1.783681,-0.093376,1.057831,8665198000.0,4069.043,8.665198
2M16455281-1903565,4143.127,1.522516,-0.55218,0.9461711,9294833000.0,5967.683,9.294833
2M16455378-1939443,4373.115,1.321008,-1.2055,1.341869,2390599000.0,5327.96,2.390599
2M16455465-2030002,4337.507,1.859896,-0.49375,1.006546,7758112000.0,4669.526,7.758112
2M16455540-1935527,4020.686,1.382329,-0.054562,1.121489,7308450000.0,2142.028,7.30845
2M16455690-1937588,4442.813,2.206431,-0.30138,0.994287,9179146000.0,3179.251,9.179146
2M16455826-1916229,4685.41,2.535108,0.19024,1.576063,3670349000.0,534.2202,3.670349
2M16455865-1904278,3827.604,0.8969721,-0.64323,0.8804326,11378550000.0,5530.023,11.37855
2M16455959-1918285,4251.611,1.253936,-0.94377,1.134211,4284211000.0,4354.286,4.284211
2M16455989-2038420,4341.602,1.807862,-0.32338,1.003592,8750225000.0,3271.105,8.750225
2M16460334-2009286,4102.089,1.349415,-0.68318,0.9559433,8376546000.0,6150.243,8.376546
2M16460428-2013226,4830.042,2.469491,-0.3815,1.471012,2403481000.0,2674.468,2.403481
2M16460515-1955448,4797.521,2.514652,-0.00845,1.70868,1951541000.0,2670.529,1.951541
2M16460616-2031006,4592.704,1.954286,-0.69168,1.029426,6475073000.0,3126.288,6.475073
2M16460672-1959153,4075.614,1.206632,-0.65444,1.013409,6947487000.0,5051.111,6.947487
2M16460826-1911167,4584.779,2.457931,0.32167,1.400789,4383960000.0,1952.611,4.38396
2M16461113-2013326,4591.114,2.297082,-0.33878,1.074704,6833611000.0,1626.443,6.833611
2M16461478-1913284,4676.73,2.621601,-0.19143,1.250304,4566495000.0,1578.525,4.566495
2M16461889-1952321,4409.82,1.843088,-0.66976,1.003838,7124625000.0,2210.221,7.124625
2M16462117-1958226,4857.653,2.476813,-0.22215,1.33832,3580874000.0,1219.852,3.580874
2M16462142-2016082,4679.259,2.846469,0.030513,1.088089,8748527000.0,1533.54,8.748527
2M16462275-1912323,4583.258,2.613304,0.15333,1.269653,6407024000.0,1539.245,6.407024
2M16462319-2008510,4113.104,1.547357,-0.33171,0.9801834,9450781000.0,5472.002,9.450781
2M16462369-1951157,4471.741,2.381634,0.31987,1.263454,6221567000.0,1753.38,6.221567
2M16462515-1903595,4728.503,2.602324,-0.28455,1.072244,7148566000.0,1695.268,7.148566
2M16462525-1953450,4007.417,1.219707,-0.58112,0.9471174,9110699000.0,4091.896,9.110699
2M16462544-2019152,4846.84,2.364782,-0.34628,1.31374,3511243000.0,1501.716,3.511243
2M16462573-1924222,3998.371,1.103566,-0.76876,0.9290976,8913138000.0,2736.603,8.913138
2M16462964-2001134,4545.148,2.098833,-0.56493,1.007844,7412863000.0,3265.937,7.412863
2M16463206-1956312,4628.016,2.510865,-0.071882,1.040294,9352531000.0,2141.968,9.352531
2M16463426-2002335,3955.405,1.156421,-0.3705,0.9244186,11326920000.0,1896.904,11.32692
2M16463635-1914130,4448.222,1.040981,-1.7054,1.243711,2866323000.0,6475.399,2.866323
2M16464208-1952212,4662.039,2.833111,-7.844e-05,1.040249,9954776000.0,1245.119,9.954776
2M16464237-1859191,5080.3,3.455622,-0.13088,1.350672,3702681000.0,612.9237,3.702681
2M16464597-1911003,4690.273,2.324273,-0.66362,0.9618563,8275116000.0,2361.086,8.275116
2M16464629-1909440,4457.227,2.055429,-0.34588,1.065359,7007476000.0,3495.866,7.007476
2M16464698-2025545,3915.107,1.30712,0.078048,1.228912,6142931000.0,7450.186,6.142931
2M16464744-2015207,4585.032,1.199703,-2.0572,1.050929,4880388000.0,7424.837,4.880388
2M16464784-2023051,4615.511,2.4055,0.11814,1.187578,7296073000.0,1690.711,7.296073
2M16465012-1934230,4034.13,0.8209757,-1.1974,1.148514,3890464000.0,9167.262,3.890464
2M16465201-2005508,3944.391,1.061107,-0.69289,0.9179362,9600573000.0,4879.445,9.600573
2M16465499-1904339,4819.789,2.478275,-0.18286,1.143881,6176306000.0,1746.373,6.176306
2M16465660-1911437,4884.939,2.506626,-0.44069,1.42732,2554434000.0,2837.414,2.554434
2M16465787-1942113,3984.025,0.6581076,-1.2264,1.117617,4226012000.0,10095.71,4.226012
2M16465820-1910075,4557.668,2.392836,-0.094481,1.06594,8430232000.0,1305.009,8.430232
2M16470049-2023194,3900.742,1.059695,-0.587,0.9156786,10219590000.0,2636.366,10.21959
2M16470282-2011170,4782.53,2.941116,0.0036645,1.326878,4359767000.0,1640.727,4.359767
2M16470427-1915193,4660.183,2.466958,0.14866,1.226253,7020939000.0,1464.64,7.020939
2M16470478-1952425,4631.859,2.751677,-0.14921,1.348648,3672650000.0,1803.412,3.67265
2M16470481-1935131,4889.101,2.541428,-0.3813,1.009602,8242123000.0,1545.574,8.242123
2M16470529-2005171,4728.328,1.674571,-1.0578,0.9547306,7376869000.0,4521.551,7.376869
2M16470610-2017574,3701.938,0.6017386,-0.89291,0.8279085,12712990000.0,5172.305,12.71299
2M16470667-1858255,4758.282,2.385261,-0.17089,1.130723,6480770000.0,1712.679,6.48077
2M16471165-2021146,4282.375,1.853997,-0.30916,1.032739,7998231000.0,4945.37,7.998231
2M16471444-1903100,4654.816,2.419519,-0.076208,1.041423,9283164000.0,1486.074,9.283164
2M16471488-1910277,4871.084,2.56933,-0.15598,1.389544,3317583000.0,1163.974,3.317583
2M16471550-2040475,4774.179,2.815645,0.10119,1.597384,2778089000.0,606.388,2.778089
2M16471631-1912039,4337.22,1.794365,-0.27794,1.033438,8156371000.0,3021.949,8.156371
2M16471730-2031191,4080.965,1.320829,-0.58592,0.9750336,8214047000.0,4435.54,8.214047
2M16472250-2042194,4130.225,1.422972,-0.83597,0.9897689,6987409000.0,6830.291,6.987409
2M16472456-2033047,4749.345,2.496443,-0.24619,1.010411,9026408000.0,2135.519,9.026408
2M16472698-1958467,4251.175,1.68919,-0.33686,1.003177,8682425000.0,2685.963,8.682425
2M16472709-2016006,4740.321,2.481434,-0.27447,1.023725,8449346000.0,2336.06,8.449346
2M16472796-2044106,4410.694,1.800006,-0.73447,1.013251,6708012000.0,3970.362,6.708012
2M16473321-1934455,4712.036,3.04714,0.00013185,1.017495,10764280000.0,817.1933,10.76428
2M16473420-2038370,4349.81,2.09821,-0.2695,1.026813,8391072000.0,3136.682,8.391072
2M16474133-2037552,4241.489,1.478539,-0.67625,0.9808763,7689462000.0,5823.68,7.689462
2M16474206-1905348,4644.561,1.607502,-1.2089,1.026004,5603382000.0,3798.881,5.603382
2M16474210-1903375,4487.527,1.940164,-0.64632,1.0061,7149007000.0,3684.271,7.149007
2M16474217-1931410,4748.529,2.486307,-0.026213,1.224056,5558086000.0,2131.75,5.558086
2M16474260-2025249,4863.835,2.382967,-0.28361,1.086829,6830136000.0,2158.044,6.830136
2M16474477-1917240,4229.313,1.290739,-0.80811,1.379504,2415298000.0,7729.2,2.415298
2M16474593-1906397,4061.789,1.346173,-0.5821,0.9490016,9042829000.0,4549.853,9.042829
2M16474879-2030511,3817.127,0.8057384,-0.75016,1.241946,3422392000.0,11873.57,3.422392
2M16474933-2022574,4544.316,2.512103,0.035001,1.225912,5864035000.0,1593.375,5.864035
2M16475068-1917118,4235.083,1.147382,-1.0943,1.188518,3556003000.0,10047.71,3.556003
2M16475072-1908443,4500.1,2.120388,-0.14614,1.353325,3639341000.0,1879.808,3.639341
2M16475281-2021023,4807.316,2.994645,-0.070489,1.214982,5498355000.0,648.8829,5.498355
2M16475411-1942140,4410.919,2.436589,0.21633,1.184279,8318121000.0,1782.734,8.318121
2M16475888-2021148,4622.164,2.71383,-0.084947,1.085571,7975020000.0,1575.56,7.97502
2M16480192-1938059,4515.309,2.367546,0.20817,1.135716,9363900000.0,1901.538,9.3639
2M16480389-1932308,4865.376,2.760969,-0.28444,1.332292,3488110000.0,2011.068,3.48811
2M16480477-1910473,4636.743,2.710677,-0.046736,1.190639,5998829000.0,1480.572,5.998829
2M16480593-1930071,4362.177,1.348287,-1.0416,1.439305,1997349000.0,4190.919,1.997349
2M16480972-1950361,4517.022,2.097736,-0.59226,0.9895331,7779130000.0,3460.53,7.77913
2M16480983-1903405,4829.703,2.462911,-0.22481,1.235382,4639844000.0,1820.518,4.639844
2M16480989-2022301,4287.792,1.771078,-0.18479,1.039055,8574829000.0,3977.527,8.574829
2M16480990-1909420,4397.141,1.765878,-0.43468,1.02496,7556745000.0,4217.325,7.556745
2M16481285-1918357,4494.563,1.200357,-1.5606,1.165487,3544434000.0,5930.216,3.544434
2M16481401-1935459,3571.559,0.4883147,-0.69107,0.8833702,10987050000.0,5481.208,10.98705
2M16481441-2010210,4706.284,1.582505,-1.211,0.8673071,9873639000.0,4952.165,9.873639
2M16481514-1857185,4682.121,2.480635,0.060859,1.111548,8384371000.0,2581.179,8.384371
2M16481557-1951223,3681.825,0.801104,-0.50646,0.8510661,13919040000.0,2671.165,13.91904
2M16481571-1859472,4542.729,2.272583,-0.46082,1.030709,7292897000.0,2610.103,7.292897
2M16481689-1959438,4502.852,2.402751,0.3391,1.186925,7715839000.0,1121.481,7.715839
2M16481827-2003590,4345.902,1.486822,-0.60029,1.037028,6599083000.0,2205.698,6.599083
2M16482145-1930487,4515.282,1.426186,-1.0306,0.9700562,7039173000.0,6548.36,7.039173
2M16482306-2009129,4476.525,2.632486,0.26056,1.233608,6753894000.0,1390.929,6.753894
2M16482561-1942511,4585.51,2.610569,0.1306,1.079865,9959712000.0,1690.926,9.959712
2M16482764-2010447,4390.287,1.205066,-1.1525,1.210419,3319347000.0,7301.146,3.319347
2M16482853-1912197,4316.616,1.502562,-0.83446,1.021597,6277317000.0,6665.503,6.277317
2M16482903-2025146,4455.291,2.297233,0.13504,1.274979,6066186000.0,1613.594,6.066186
2M16483049-2015092,4563.746,2.774951,0.31427,1.240449,6626643000.0,1565.49,6.626643
2M16483529-2000143,4752.89,3.033922,-0.19877,1.001167,9657005000.0,1386.614,9.657005
2M16483679-2021282,4941.521,2.521656,-0.31571,1.345684,3311534000.0,1239.277,3.311534
2M16483901-2002133,3659.724,0.7183835,-0.75565,0.8429176,12586160000.0,3822.368,12.58616
2M16483993-1916597,4063.846,1.372804,-0.46659,0.949715,9666126000.0,6153.563,9.666126
2M16484370-1938457,4289.372,1.581917,-0.7674,1.019636,6479301000.0,4056.655,6.479301
2M16484849-1933128,4733.155,2.536101,0.13719,1.570527,3228136000.0,1534.747,3.228136
2M16484866-1859353,4337.348,1.536338,-0.68814,1.008767,6947929000.0,2937.022,6.947929
2M16485058-1915316,4556.348,2.70489,-0.047116,1.205515,5751025000.0,1019.628,5.751025
2M16485226-1903554,4620.769,2.367993,-0.29966,1.080961,6880304000.0,1266.681,6.880304
2M16485259-1919277,4113.174,1.586863,-0.10147,1.362352,3677106000.0,7134.646,3.677106
2M16485268-2020561,4587.2,2.453577,0.26523,1.103353,9947241000.0,2031.119,9.947241
2M16485352-1909453,4058.045,1.350263,-0.094149,1.089889,7807222000.0,3843.103,7.807222
2M16485902-1902550,4467.476,2.155491,-0.28564,1.03412,8093404000.0,2458.759,8.093404
2M16490094-2029463,4016.979,1.092863,-0.8464,0.95248,7942101000.0,7938.067,7.942101
2M16490374-2037157,4649.162,2.500864,0.21318,1.469847,4469614000.0,1191.142,4.469614
2M16490471-1923325,3616.392,0.6715147,-0.79121,0.8584394,11638710000.0,5775.35,11.63871
2M16490532-2001338,4214.724,1.683174,-0.29323,1.070889,7136155000.0,2535.583,7.136155
2M16490534-1920136,4097.025,1.80657,0.30902,1.227376,6872670000.0,4199.977,6.87267
2M16490842-1942456,4564.981,1.450055,-1.3947,1.1574,3689626000.0,5264.841,3.689626
2M16491201-1957502,4315.622,1.033237,-1.2762,1.314507,2518902000.0,6737.627,2.518902
2M16491232-2010414,4826.526,2.269278,-0.49689,1.040173,6916229000.0,2443.524,6.916229
2M16491345-2008007,4596.4,2.338683,0.05703,1.134939,7783614000.0,1483.278,7.783614
2M16491386-2016339,5770.57,2.464741,-0.5438,1.951782,1129486000.0,957.4967,1.129486
2M16491709-1941533,3899.621,1.114776,-0.48148,0.9184467,10779050000.0,3627.643,10.77905
2M16491722-2015318,4475.469,2.296844,-0.13186,1.085811,7672991000.0,2103.215,7.672991
2M16491799-2018137,3646.492,0.7263947,-0.49492,0.8140086,16456210000.0,5245.694,16.45621
2M16492613-1956376,4522.306,2.584204,0.23314,1.310421,5963060000.0,1501.292,5.96306
2M16492616-2008030,4032.165,1.186884,-0.70499,0.9338689,8993894000.0,2712.415,8.993894
2M16492737-1936031,4311.289,1.395569,-0.89778,1.09018,4944361000.0,7631.627,4.944361
2M16492772-2005361,4290.414,1.618641,-0.33601,1.126133,5844848000.0,1317.111,5.844848
2M16492899-1906572,4514.498,2.200106,-0.47424,1.027268,7317135000.0,2349.526,7.317135
2M16493304-2020017,4191.804,1.534169,-0.62246,0.9561374,8621573000.0,5062.827,8.621573
2M16493657-2028146,4517.154,1.063315,-1.2988,1.630132,1362733000.0,8262.209,1.362733
2M16493809-1916446,4942.441,3.156706,-0.13062,1.260435,4647430000.0,1293.082,4.64743
2M16493879-2017491,4680.053,2.402046,-0.054065,1.098597,7850762000.0,2409.748,7.850762
2M16494016-1938319,4211.652,1.685366,-0.43345,0.9742717,9024631000.0,2654.041,9.024631
2M16494197-2001358,4832.753,2.435339,-0.45524,0.9875401,8488505000.0,2417.928,8.488505
2M16494285-2020421,4074.233,1.36287,-0.26982,1.031463,8258431000.0,2458.216,8.258431
2M16494286-1958368,4255.018,1.916033,-0.038388,1.075403,8568172000.0,2632.596,8.568172
2M16494363-1930159,4803.118,2.533558,-0.032874,1.557427,2518360000.0,1304.412,2.51836
2M16494494-1952041,4882.544,2.574531,-0.070973,1.762568,1733529000.0,796.7694,1.733529
2M16494779-1909238,4499.026,1.772782,-0.6117,1.014328,7073722000.0,4063.331,7.073722
2M16494806-2014525,4804.111,2.752633,-0.34338,0.9722144,9649218000.0,1028.184,9.649218
2M16495457-1940275,4297.965,1.053527,-1.2408,1.270164,2814332000.0,9409.827,2.814332
2M16495476-1955558,4388.999,1.741713,-0.45486,1.014171,7740084000.0,2007.066,7.740084
2M16500011-2002419,4539.294,2.323139,0.047778,1.289191,5037201000.0,2220.188,5.037201
2M16500017-2004393,4297.623,1.843807,-0.20876,1.053411,8028738000.0,2168.889,8.028738
